material_id,formula_pretty,formula_anonymous,band_gap,energy_above_hull,density,volume,nsites,nelements,elements,crystal_system,spacegroup_symbol,spacegroup_number,status,error
mp-510308,Na9Co2O7,A2B7C9,1.3535000000000001,0.013803120555555104,2.9538279145588273,982.1477196580796,72,3,"Co,Na,O",Orthorhombic,Pca2_1,29,ok,
mp-510328,NaCu5C6,AB5C6,1.7390999999999996,0.559557986120689,4.738097002759241,578.6659982808654,48,3,"C,Cu,Na",Orthorhombic,Pnma,62,ok,
mp-510526,Na2NiH8(SO6)2,AB2C2D8E12,1.0139999999999998,0.0,2.431282305205824,503.8536318553029,50,5,"H,Na,Ni,O,S",Monoclinic,P2_1/c,14,ok,
mp-510599,Na2Al2Si3(HO3)4,A2B2C3D4E12,3.4775142241012587,0.5572563750000006,1.9613522803232228,643.8173038693508,46,5,"Al,H,Na,O,Si",Orthorhombic,Fdd2,43,ok,
mp-510606,NaFe3H6(SO7)2,AB2C3D6E14,1.8201,0.10939830846153864,2.9620180107459424,271.72466067423466,26,5,"Fe,H,Na,O,S",Trigonal,R-3m,166,ok,
mp-510635,KNa2LiTi2Fe2(SiO3)8,ABC2D2E2F8G24,2.2058000000000004,0.0,3.1111416554529923,969.3908861771383,80,7,"Fe,K,Li,Na,O,Si,Ti",Monoclinic,Cc,9,ok,
mp-5122,Na3AlP2,AB2C3,1.346,0.0,1.96649421094147,266.663803611092,12,3,"Al,Na,P",Orthorhombic,Ibam,72,ok,
mp-5141,Na2SeO4,AB2C4,3.338,0.0,3.2763910155121527,191.51407671638307,14,3,"Na,O,Se",Orthorhombic,Fddd,70,ok,
mp-5175,NaInO2,ABC2,1.9137999999999997,0.0,5.695762425063751,49.5053026102216,4,3,"In,Na,O",Trigonal,R-3m,166,ok,
mp-530571,Na4Sn3O8,A3B4C8,2.3778000000000006,0.012058558666668162,4.67535182182701,818.4286322003262,60,3,"Na,O,Sn",Cubic,P4_132,213,ok,
mp-531600,Na3B5Se9,A3B5C9,2.8213,0.0,3.323729231285003,3331.997421456058,136,3,"B,Na,Se",Tetragonal,I4_1/acd,142,ok,
mp-532091,Na26In4O19,A4B19C26,1.2783,0.01652242816326588,3.005815331968698,1503.741553234031,98,3,"In,Na,O",Monoclinic,Cc,9,ok,
mp-532575,Na13Ca7S12(O16F)3,A3B7C12D13E48,5.261699999999999,0.0019729109939641276,2.6997260995295855,1100.470563197897,83,5,"Ca,F,Na,O,S",Monoclinic,Pm,6,ok,
mp-532604,Na2Zr12B2I5Cl23,A2B2C5D12E23,1.2721,0.0,3.4952562174663084,2482.05635158722,88,5,"B,Cl,I,Na,Zr",Monoclinic,Pc,7,ok,
mp-532695,Na3Zr2Si2PO12,AB2C2D3E12,4.5392,0.0,3.1194141554484927,1129.708394810331,80,5,"Na,O,P,Si,Zr",Triclinic,P1,1,ok,
mp-5327,Na4UO5,AB4C5,2.1566,0.0,5.28910889643743,128.71659519848131,10,3,"Na,O,U",Tetragonal,I4/m,87,ok,
mp-532701,Na3Mg3In(SO4)6,AB3C3D6E24,3.7666000000000004,0.0,2.781475062255007,994.6940975274708,74,5,"In,Mg,Na,O,S",Triclinic,P1,1,ok,
mp-532715,Na7Cr3Co(PO4)6,AB3C6D7E24,2.0518000000000005,0.009508608117368311,3.16364181400013,992.7390293999146,82,5,"Co,Cr,Na,O,P",Triclinic,P1,1,ok,
mp-532802,Na2SrNd2Ti5O15,AB2C2D5E15,2.1166,0.010777800388890313,5.057824569898055,1183.770401832026,100,5,"Na,Nd,O,Sr,Ti",Monoclinic,Pm,6,ok,
mp-5339,CsNaTe,ABC,1.9696,0.0,3.8671937178326794,243.46072370294152,6,3,"Cs,Na,Te",Tetragonal,P4/nmm,129,ok,
mp-534773,Na2Al17Si11B7(H3O31)2,A2B6C7D11E17F62,4.069699999999999,0.020735767045358955,2.9998324244571872,1044.6999604019843,105,6,"Al,B,H,Na,O,Si",Triclinic,P1,1,ok,
mp-534778,NaCa2ScZn2(SiO3)6,ABC2D2E6F18,4.2934,0.025851486666662815,3.5054091291205354,696.74992049243,60,6,"Ca,Na,O,Sc,Si,Zn",Monoclinic,C2/c,15,ok,
mp-534850,NaCa9Ti9Nb(SiO5)10,ABC9D9E10F50,3.4234,0.001490626083334945,3.5526134636875932,929.3235057722379,80,6,"Ca,Na,Nb,O,Si,Ti",Triclinic,P1,1,ok,
mp-534870,Na4Ga3Si3B(HO3)4,AB3C3D4E4F12,4.2524,0.0017306123456775069,2.661612631627321,738.9540186301729,54,6,"B,Ga,H,Na,O,Si",Cubic,P-43n,218,ok,
mp-534889,NaCaMgCr(SiO3)4,ABCDE4F12,3.0459000000000005,0.004912567916674604,3.2883006329166915,672.1897053637781,60,6,"Ca,Cr,Mg,Na,O,Si",Monoclinic,C2,5,ok,
mp-535042,Na4Al3Ge3B(HO3)4,AB3C3D4E4F12,4.2134,0.07633150749999817,2.599699146479313,763.5010695135422,54,6,"Al,B,Ge,H,Na,O",Cubic,P-43n,218,ok,
mp-540550,NaH2ClO5,ABC2D5,5.2325,0.00790362833333269,2.1957744968848107,424.8744001915611,36,4,"Cl,H,Na,O",Monoclinic,C2/c,15,ok,
mp-540554,NaH5SO4,ABC4D5,3.9652,0.05544082215909363,1.7262805915608888,954.9304102237506,88,4,"H,Na,O,S",Monoclinic,P2_1/c,14,ok,
mp-540591,Na2FeH4C5(N2O)3,AB2C3D4E5F6,2.7695999999999996,0.5476837989781789,1.7162825468194804,1153.0843220192746,84,6,"C,Fe,H,N,Na,O",Orthorhombic,Pnnm,58,ok,
mp-540706,Na2Nb4O11,A2B4C11,2.5422,0.03377427892156959,4.606302831183365,427.97595721093444,34,3,"Na,Nb,O",Trigonal,R-3c,167,ok,
mp-540714,NaH8SNO6,ABCD6E8,4.9987,0.007811662616093784,1.816436128641665,633.0524394053366,68,5,"H,N,Na,O,S",Orthorhombic,P2_12_12_1,19,ok,
mp-540721,NaB5H10O13,AB5C10D13,5.6657,0.0019217801723767636,1.7065585285307798,1148.63276676285,116,4,"B,H,Na,O",Monoclinic,C2/c,15,ok,
mp-540861,KNa3Al4(SiO4)4,AB3C4D4E16,3.1136999999999997,0.8348676086160705,2.3557545773873336,823.7669837982191,56,5,"Al,K,Na,O,Si",Hexagonal,P6_3,173,ok,
mp-540866,Na6Mg2C4SO16,AB2C4D6E16,4.4750000000000005,0.029006018103448383,2.533207261825181,685.1989331958284,58,5,"C,Mg,Na,O,S",Cubic,Fd-3m,227,ok,
mp-540871,Na2Mn2Si2O7,A2B2C2D7,1.3234000000000004,0.0,3.0876973971694,697.026725900628,52,4,"Mn,Na,O,Si",Monoclinic,P2_1/c,14,ok,
mp-540885,Na3PH16(SO2)4,AB3C4D8E16,2.8701,0.016036065703124436,1.6599363950661672,1489.8419606310742,128,5,"H,Na,O,P,S",Monoclinic,P2_1/c,14,ok,
mp-540937,Na5La(WO4)4,AB4C5D16,4.7881,0.0030150736538487877,5.058543170862516,817.5124776223228,52,4,"La,Na,O,W",Tetragonal,I4_1/a,88,ok,
mp-540945,Na2Li3GaO4,AB2C3D4,3.2395,0.0,3.0134979391192696,441.98006771978055,40,4,"Ga,Li,Na,O",Orthorhombic,Pnnm,58,ok,
mp-540951,Na2Sr(PO3)4,AB2C4D12,5.3329,0.0018896630701874528,2.9680313232615325,502.9538337549795,38,4,"Na,O,P,Sr",Tetragonal,P4/nbm,125,ok,
mp-540965,Na2Li3FeO4,AB2C3D4,2.9156,0.0,2.766456859739631,448.12778267149463,40,4,"Fe,Li,Na,O",Orthorhombic,Pnnm,58,ok,
mp-540993,NaMo6Cl13,AB6C13,2.3917,0.002206753999999478,3.4906024922392667,1008.0622554731605,40,3,"Cl,Mo,Na",Triclinic,P-1,2,ok,
mp-541081,NaMg2H3(SO4)2,AB2C2D3E8,4.898,0.041496817460933144,2.3843074397378285,371.5517376695796,32,5,"H,Mg,Na,O,S",Monoclinic,C2/m,12,ok,
mp-541104,NaMn3F10,AB3C10,1.5530000000000002,0.00029138892857183407,3.3447910015832067,375.10961232714465,28,3,"F,Mn,Na",Orthorhombic,Fdd2,43,ok,
mp-541220,NaMg4V3O12,AB3C4D12,3.3215999999999997,0.0,3.2566484728063134,474.2271836170222,40,4,"Mg,Na,O,V",Tetragonal,I-42d,122,ok,
mp-541291,Na3MoN3,AB3C3,1.4075,0.0,3.2783256623975996,419.2559270948067,28,3,"Mo,N,Na",Monoclinic,Cc,9,ok,
mp-541393,K3NaRe2O9,AB2C3D9,1.8230999999999997,0.0,4.612063974587225,472.8749800283666,30,4,"K,Na,O,Re",Hexagonal,P6_3/mmc,194,ok,
mp-541513,NaGdTiO4,ABCD4,2.2462,0.014734301785697568,5.323232944902819,364.47829536081287,28,4,"Gd,Na,O,Ti",Orthorhombic,Pbcm,57,ok,
mp-541522,Na2Ca(PO3)4,AB2C4D12,5.3703,0.002394823596477025,2.78752963502646,478.87994413999905,38,4,"Ca,Na,O,P",Tetragonal,P4/nbm,125,ok,
mp-5416,Na2SeO3,AB2C3,4.230099999999999,0.0,3.522136236308503,326.13147488074566,24,3,"Na,O,Se",Monoclinic,P2_1/c,14,ok,
mp-541619,Na2TeO3,AB2C3,3.2606,0.0,4.323812892513646,340.3833614714263,24,3,"Na,O,Te",Monoclinic,P2_1/c,14,ok,
mp-541643,Na5Lu(WO4)4,AB4C5D16,4.658,0.012907964999997468,5.583792591444243,762.0600604312127,52,4,"Lu,Na,O,W",Tetragonal,I4_1/a,88,ok,
mp-541689,Na7In3Se8,A3B7C8,1.1676,0.0,3.9819313783737535,948.3521108776914,36,3,"In,Na,Se",Triclinic,P-1,2,ok,
mp-541895,Na2(ReS2)3,A2B3C6,1.4417,0.0,5.95767621950225,888.5571340760382,44,3,"Na,Re,S",Monoclinic,C2/c,15,ok,
mp-541917,Na2Te4WO12,AB2C4D12,3.0225999999999997,0.0,5.417428310229239,571.4796468225549,38,4,"Na,O,Te,W",Monoclinic,C2/c,15,ok,
mp-541918,Na2Te4MoO12,AB2C4D12,2.678,0.0,4.856828974860998,577.3370369049139,38,4,"Mo,Na,O,Te",Monoclinic,C2/c,15,ok,
mp-541989,Na2CN2,AB2C2,3.024,0.0,2.240674884045876,63.736333599761366,5,3,"C,N,Na",Monoclinic,C2/m,12,ok,
mp-542136,Na3PSO3,ABC3D3,3.8960999999999997,0.0,2.410668040693953,247.9872289955195,16,4,"Na,O,P,S",Trigonal,R3c,161,ok,
mp-542280,Na4Ca(PO3)6,AB4C6D18,5.1972000000000005,0.0028255155171894586,2.7445582402110067,733.1372166677055,58,4,"Ca,Na,O,P",Monoclinic,C2/c,15,ok,
mp-542300,Na2B8O13,A2B8C13,5.4478,0.0,2.3687053421832376,954.6931603609056,92,3,"B,Na,O",Monoclinic,P2_1/c,14,ok,
mp-542451,Rb2NaAl3F12,AB2C3D12,7.130201760391413,0.0,3.2514670955014697,513.6164160371751,36,4,"Al,F,Na,Rb",Monoclinic,P2_1/m,11,ok,
mp-542533,CsNaB4H12O13,ABC4D12E13,4.9524,0.00866285788305543,2.207194286011072,1261.587745955859,124,5,"B,Cs,H,Na,O",Monoclinic,P2_1/c,14,ok,
mp-542563,NaMg3Al(MoO4)5,ABC3D5E20,3.551,0.0065723925000007455,3.558705702106115,860.9707070241391,60,5,"Al,Mg,Mo,Na,O",Triclinic,P-1,2,ok,
mp-542686,K4Na2(Si2O5)3,A2B4C6D15,4.1851,0.0,2.3943712437192755,847.3077793046185,54,4,"K,Na,O,Si",Monoclinic,C2/c,15,ok,
mp-542719,Na3Ca(BO2)5,AB3C5D10,5.066999999999999,0.0,2.498546338495091,858.9219001882078,76,4,"B,Ca,Na,O",Triclinic,P-1,2,ok,
mp-542864,Na2NiH12(SO7)2,AB2C2D12E14,4.767799999999999,0.0171044811290324,2.1629512706256895,621.683318951813,62,5,"H,Na,Ni,O,S",Monoclinic,P2_1/c,14,ok,
mp-542919,NaGe2(PO4)3,AB2C3D12,3.832,0.0,3.53373718904388,425.91141153869347,36,4,"Ge,Na,O,P",Trigonal,R-3,148,ok,
mp-542951,Cs2NaHoCl6,ABC2D6,5.290900000000001,0.0,3.459680694162679,319.87477697550133,10,4,"Cl,Cs,Ho,Na",Cubic,Fm-3m,225,ok,
mp-5449,Na2Ti6O13,A2B6C13,2.9053000000000004,0.0,3.499838830143471,256.7661482616155,21,3,"Na,O,Ti",Monoclinic,C2/m,12,ok,
mp-545359,KNa2CuO2,ABC2D2,1.5188,0.0,2.8435755660855992,105.47669337065449,6,4,"Cu,K,Na,O",Tetragonal,I4mm,107,ok,
mp-545399,NaNiIO6,ABCD6,1.6986,0.0,4.405288877854019,114.81056317021485,9,4,"I,Na,Ni,O",Trigonal,P312,149,ok,
mp-545541,Na4CO4,AB4C4,1.5571,0.28238504643518514,2.0141810973648635,138.47632289702415,9,3,"C,Na,O",Monoclinic,Cm,8,ok,
mp-545646,Na2CoGeO4,ABC2D4,1.9506000000000001,0.0,3.609885380210291,222.22520869273234,16,4,"Co,Ge,Na,O",Monoclinic,Pc,7,ok,
mp-546118,NaClO4,ABC4,4.4999,0.11146166583333272,2.0232594178147782,100.48984080450974,6,3,"Cl,Na,O",Cubic,F-43m,216,ok,
mp-546142,Na2UO4,AB2C4,2.0379,0.03574918142854422,4.8843246636129365,118.31270025094813,7,3,"Na,O,U",Orthorhombic,Cmmm,65,ok,
mp-546500,NaCNO,ABCD,4.4323,0.08511063315971512,1.9635426123960489,54.97509824559989,4,4,"C,N,Na,O",Trigonal,R3m,160,ok,
mp-546551,Na4CO4,AB4C4,3.135,0.1557657842129636,2.6782773374545177,104.14022032418285,9,3,"C,Na,O",Tetragonal,I-42m,121,ok,
mp-546707,Na4CO4,AB4C4,2.424,0.13948985310185247,2.1908069833788364,127.3121704138501,9,3,"C,Na,O",Tetragonal,I-42m,121,ok,
mp-5468,Na3AlF6,AB3C6,5.8926,0.059732266499995745,2.6812248255857916,130.02105248580438,10,3,"Al,F,Na",Orthorhombic,Immm,71,ok,
mp-547029,Na3SO4F,ABC3D4,2.2518000000000002,0.33192706574074116,1.5988040319363142,191.13632142728562,9,4,"F,Na,O,S",Cubic,P-43m,215,ok,
mp-5475,NaTaN2,ABC2,1.2729000000000008,0.0,8.088367152561247,47.61947277386671,4,3,"N,Na,Ta",Trigonal,R-3m,166,ok,
mp-5477,Na5NbO5,AB5C5,2.6374999999999997,0.0,3.121864579480238,306.2207573990195,22,3,"Na,Nb,O",Monoclinic,C2/c,15,ok,
mp-550925,NaScAs2O7,ABC2D7,3.46,0.0,3.6462267853827997,150.18823014303484,11,4,"As,Na,O,Sc",Monoclinic,C2,5,ok,
mp-551886,Na4CO4,AB4C4,2.0144,0.3048154942129635,2.6214328403606344,106.39845038845561,9,3,"C,Na,O",Cubic,P-43m,215,ok,
mp-552552,Na4CO4,AB4C4,1.5419,0.2301620619907414,2.106955627807842,132.3788637646701,9,3,"C,Na,O",Trigonal,R3m,160,ok,
mp-552623,Na4CO4,AB4C4,1.9617,0.3060736008796301,2.6015358562104924,107.21220364729498,9,3,"C,Na,O",Trigonal,R3,146,ok,
mp-552941,Na4CO4,AB4C4,2.1738999999999997,0.1538235642129635,2.4256712349476968,114.98524119563687,9,3,"C,Na,O",Trigonal,R3,146,ok,
mp-553887,NaV2Bi3O10,AB2C3D10,2.6980999999999997,0.007206624374999748,5.99646454450773,252.49757504675514,16,4,"Bi,Na,O,V",Triclinic,P1,1,ok,
mp-553903,KNa9In2O8,AB2C8D9,1.7136,0.012765350312498924,3.2466112000827523,1234.9658932878924,80,4,"In,K,Na,O",Orthorhombic,Pnma,62,ok,
mp-553912,NaZr2(AsO4)3,AB2C3D12,3.7453000000000003,0.0,3.495123643852231,591.2121140594635,36,4,"As,Na,O,Zr",Trigonal,R-3c,167,ok,
mp-553926,NaLiB4O7,ABC4D7,5.7974,0.0,2.4513958710424357,501.72714792546805,52,4,"B,Li,Na,O",Orthorhombic,Fdd2,43,ok,
mp-553969,Na2Te3Mo3O16,A2B3C3D16,2.6351999999999998,0.013230382083333048,4.533035380068814,356.27862030780466,24,4,"Mo,Na,O,Te",Monoclinic,C2,5,ok,
mp-553975,K3Na2InO4,AB2C3D4,1.9057,0.0,3.063278385890492,741.7593865888183,40,4,"In,K,Na,O",Monoclinic,P2_1/c,14,ok,
mp-554028,Na5LiMn2O8,AB2C5D8,1.7783999999999998,0.015544731822913604,2.8010172930336648,1706.2298728594874,128,4,"Li,Mn,Na,O",Orthorhombic,Pnma,62,ok,
mp-554033,Na6Si8O19,A6B8C19,4.5317,0.008552498510103312,2.4089139216197406,1838.0631329036446,132,3,"Na,O,Si",Monoclinic,P2_1/c,14,ok,
mp-554041,Na2Al2B2O7,A2B2C2D7,4.3384,0.0,2.4191330836518143,320.6406443230634,26,4,"Al,B,Na,O",Trigonal,P-31c,163,ok,
mp-554048,NaAg(NO2)2,ABC2D4,2.0856,0.12778811881944385,2.9895405820221246,247.58495199222037,16,4,"Ag,N,Na,O",Orthorhombic,F222,22,ok,
mp-554071,Na8Nb2Cu4S21,A2B4C8D21,1.1534,0.0,2.6660698600420156,1615.999650426833,70,4,"Cu,Na,Nb,S",Orthorhombic,P2_12_12,18,ok,
mp-554107,K2Na4Ge2O7,A2B2C4D7,2.9946,0.0004966682777807208,2.9855018099611725,950.9512466893138,60,4,"Ge,K,Na,O",Monoclinic,P2_1,4,ok,
mp-554121,NaHf2VF11,ABC2D11,3.1740999999999997,0.0,4.76069770570169,223.1959603258141,15,4,"F,Hf,Na,V",Monoclinic,C2/m,12,ok,
mp-554124,NaV(SO4)2,ABC2D8,1.6873000000000002,0.0,2.8161317714971537,627.5234223766155,48,4,"Na,O,S,V",Monoclinic,C2/m,12,ok,
mp-554145,Na3SrPCO7,ABCD3E7,4.069000000000001,0.01429467519230787,2.9205722147372075,354.2959429629933,26,5,"C,Na,O,P,Sr",Monoclinic,P2_1,4,ok,
mp-554149,BaNaFe2F9,ABC2D9,3.7199,0.0020432380769221936,3.9876350977266464,737.8871599016375,52,4,"Ba,F,Fe,Na",Monoclinic,P2_1/c,14,ok,
mp-554157,KNaZnP2O7,ABCD2E7,4.2038,0.0,2.817399986660373,710.6602574885147,48,5,"K,Na,O,P,Zn",Monoclinic,P2_1/c,14,ok,
mp-554191,Na2UO4,AB2C4,1.8751000000000002,0.0,6.023526792881512,191.87351852980055,14,3,"Na,O,U",Orthorhombic,Pbam,55,ok,
mp-554193,NaGa(TeO3)2,ABC2D6,3.0149999999999997,0.004975385374998531,5.222535709027224,1129.1503740102723,80,4,"Ga,Na,O,Te",Orthorhombic,Pbca,61,ok,
mp-554228,Na2VOF4,ABC2D4,2.9917999999999996,0.0,2.8390459713580816,441.97827878240196,32,4,"F,Na,O,V",Monoclinic,C2/c,15,ok,
mp-554239,NaSbCO2F3,ABCD2E3,3.1067,0.03148039632812072,3.4405789082096545,474.4374995365726,32,5,"C,F,Na,O,Sb",Monoclinic,C2/c,15,ok,
mp-554240,NaCa4(BO3)3,AB3C4D9,4.0534,0.008593400294114595,2.980635515205347,400.8169860958236,34,4,"B,Ca,Na,O",Orthorhombic,Ama2,40,ok,
mp-554248,KNaMn(Si2O5)2,ABCD4E10,2.8127,0.0,2.617174578131378,494.08320569953037,34,5,"K,Mn,Na,O,Si",Triclinic,P-1,2,ok,
mp-554252,K2NaCrF6,ABC2D6,4.2078,0.0,2.9610031116855957,149.8313249744243,10,4,"Cr,F,K,Na",Cubic,Fm-3m,225,ok,
mp-554275,Na4VHO5,ABC4D5,3.9674,0.0090339727272708,2.5666030923276986,579.4489378368203,44,4,"H,Na,O,V",Orthorhombic,Pnma,62,ok,
mp-554285,Na15S5Cl(O5F)4,AB4C5D15E20,4.9573,0.010645318518518465,2.5048916402611847,1862.6807035349304,135,5,"Cl,F,Na,O,S",Trigonal,P31m,157,ok,
mp-554288,NaPH4O5,ABC4D5,5.2286,0.0074185804545638945,2.0138288985501482,455.1361658285836,44,4,"H,Na,O,P",Orthorhombic,Pna2_1,33,ok,
mp-554294,Na7SnS3(O4F)3,AB3C3D7E12,4.990600000000001,0.025042001899040045,3.1841424989416387,651.6921507808278,52,5,"F,Na,O,S,Sn",Hexagonal,P6_3mc,186,ok,
mp-554328,NaSO4,ABC4,3.5705,0.15150176208333477,2.443238296037285,161.82712161770593,12,3,"Na,O,S",Triclinic,P-1,2,ok,
mp-554356,Na4Nb9(P2O13)3,A4B6C9D39,2.3043,0.005689304659542316,3.530705500060975,1634.7498129161672,116,4,"Na,Nb,O,P",Orthorhombic,P2_12_12,18,ok,
mp-554383,Na2Si2O5,A2B2C5,4.4511,0.002883261111111146,2.622807284092035,461.28147641041636,36,3,"Na,O,Si",Orthorhombic,Pna2_1,33,ok,
mp-554384,NaSb(PS3)2,ABC2D6,2.0495,0.0006595683268217911,2.773745458041896,955.6753529486472,40,4,"Na,P,S,Sb",Monoclinic,P2_1/c,14,ok,
mp-554395,Na5Li3(TiS4)2,A2B3C5D8,2.2479,0.0,2.130923489421909,760.59604074269,36,4,"Li,Na,S,Ti",Monoclinic,C2/c,15,ok,
mp-554441,NaTi2Ga5O12,AB2C5D12,2.7362,0.0013910081250054773,4.795767640154775,456.58835553026876,40,4,"Ga,Na,O,Ti",Orthorhombic,Pbam,55,ok,
mp-554443,Na6Se2O9,A2B6C9,1.1291999999999998,0.007446944558822999,3.0691219781070678,1903.849907398512,136,3,"Na,O,Se",Orthorhombic,Pnma,62,ok,
mp-554463,Na3LuSi2O7,AB2C3D7,3.9466000000000006,0.0004444041025646328,3.8717262206875915,1060.4778416436827,78,4,"Lu,Na,O,Si",Hexagonal,P6_3/m,176,ok,
mp-554507,Na2AlNiF7,ABC2D7,4.5085,0.06261125465908268,3.4489435452132486,254.83196955032074,22,4,"Al,F,Na,Ni",Orthorhombic,Imma,74,ok,
mp-554584,Rb3NaPbO4,ABC3D4,1.6142999999999998,0.0,4.599547761734727,795.1020671922199,36,4,"Na,O,Pb,Rb",Monoclinic,P2_1/c,14,ok,
mp-554657,Na2Tl2B10O17,A2B2C10D17,4.1036,0.0,3.579931955503234,774.4808084282109,62,4,"B,Na,O,Tl",Monoclinic,C2/c,15,ok,
mp-554702,NaZr2NiF11,ABC2D11,1.8759,0.0,3.7505663811083636,209.46799614954088,15,4,"F,Na,Ni,Zr",Monoclinic,C2/m,12,ok,
mp-554716,NaSbCO2F3,ABCD2E3,3.0893,0.031167540703121333,3.4227959819923184,476.9024104145167,32,5,"C,F,Na,O,Sb",Monoclinic,Cc,9,ok,
mp-554754,Na2Zn(SO4)2,AB2C2D8,4.4697,0.0,2.8394507232672916,1419.9828627500556,104,4,"Na,O,S,Zn",Monoclinic,P2/c,13,ok,
mp-554778,NaY(SiO3)2,ABC2D6,4.8028,0.015243670986114566,3.4330037167913376,766.3614659548012,60,4,"Na,O,Si,Y",Monoclinic,C2/c,15,ok,
mp-554790,Na4Ni5(P3O11)2,A4B5C6D22,3.6644000000000005,0.0,3.506735400165345,874.3754911104808,74,4,"Na,Ni,O,P",Monoclinic,P2_1/c,14,ok,
mp-554823,Na2Sn(CO2)4,AB2C4D8,2.7678,0.04185170736111399,2.8281109371233915,400.11965740730056,30,4,"C,Na,O,Sn",Monoclinic,C2/c,15,ok,
mp-554828,Na2Be(GeO3)2,AB2C2D6,4.2089,0.0,3.5962702132465463,820.7916978873357,66,4,"Be,Ge,Na,O",Orthorhombic,Fdd2,43,ok,
mp-554845,Na2Zn2O3,A2B2C3,1.2488,0.0,4.215406490916149,354.20745990688965,28,3,"Na,O,Zn",Tetragonal,P4_32_12,96,ok,
mp-554853,Na4Si3(SnO6)2,A2B3C4D12,3.0661000000000005,0.004773580238100372,3.888059698533911,517.3118004507944,42,4,"Na,O,Si,Sn",Trigonal,R-3c,167,ok,
mp-554856,Na2Si2O5,A2B2C5,4.425800000000001,0.024164579166668254,2.6525641917489873,456.106743847825,36,3,"Na,O,Si",Orthorhombic,Pca2_1,29,ok,
mp-554947,NaSiBO4,ABCD4,5.4139,0.007854808809523384,2.8106872884992224,446.2291140140458,42,4,"B,Na,O,Si",Hexagonal,P6_3,173,ok,
mp-554948,NaI(OF)2,ABC2D2,4.268599999999999,0.0,3.680282399000206,198.42807699193037,12,4,"F,I,Na,O",Orthorhombic,Cmcm,63,ok,
mp-554966,Na5MoNO4,ABC4D5,2.8972,0.04513559795454558,3.04131335198081,315.46789220386256,22,4,"Mo,N,Na,O",Orthorhombic,Cmcm,63,ok,
mp-555005,Na3Mg2P5O16,A2B3C5D16,4.8098,0.0,2.5600510088265125,685.527594075344,52,4,"Mg,Na,O,P",Monoclinic,P2/c,13,ok,
mp-555018,RbNa2AuO2,ABC2D2,2.1025,0.0,5.078018148329002,235.71376247859894,12,4,"Au,Na,O,Rb",Orthorhombic,Pnnm,58,ok,
mp-555030,NaY(PO3)4,ABC4D12,5.5938,0.01252096900463684,3.0125051549891064,943.2032463480634,72,4,"Na,O,P,Y",Monoclinic,P2_1/c,14,ok,
mp-555048,NaAlCdF6,ABCD6,4.608499999999999,0.0,3.8640641448555373,475.0725595601746,36,4,"Al,Cd,F,Na",Orthorhombic,Pnma,62,ok,
mp-555076,KNaSnF6,ABCD6,5.1714,0.0,3.462100512173804,565.5616299615266,36,4,"F,K,Na,Sn",Orthorhombic,Pna2_1,33,ok,
mp-555083,Na3H5(CO2)4,A3B4C5D8,4.4762,0.1086280943472202,1.736185893642857,239.15228611474768,20,4,"C,H,Na,O",Triclinic,P-1,2,ok,
mp-555104,Na2Er2B2O7,A2B2C2D7,4.3493,0.0,5.680845805136052,601.113731929196,52,4,"B,Er,Na,O",Monoclinic,P2_1/c,14,ok,
mp-555116,K2NaMnO4,ABC2D4,1.8124999999999998,0.0,2.772802744126714,527.2949262843085,32,4,"K,Mn,Na,O",Orthorhombic,Fddd,70,ok,
mp-555118,NaPO3,ABC3,5.081,0.008861134166666673,2.5763333806700293,788.6158193446041,60,3,"Na,O,P",Orthorhombic,Pnma,62,ok,
mp-555155,KNa2Y(Si2O5)3,ABC2D6E15,4.8143,0.0,2.748229498877118,703.9030506105732,50,5,"K,Na,O,Si,Y",Orthorhombic,Imma,74,ok,
mp-555182,Na2Be2(SiO3)3,A2B2C3D9,4.5404,0.0,2.500248273432585,776.4042555212744,64,4,"Be,Na,O,Si",Orthorhombic,Pnma,62,ok,
mp-555266,Na2VS2O9,AB2C2D9,2.6796,0.00021380113094693343,2.7089112307526726,747.961313581747,56,4,"Na,O,S,V",Orthorhombic,P2_12_12_1,19,ok,
mp-555272,Na5Zr2F13,A2B5C13,6.093400000000001,0.0,3.4557706501834953,261.5792116475765,20,3,"F,Na,Zr",Monoclinic,C2/m,12,ok,
mp-555300,Na2Zn3(SiO4)2,A2B2C3D8,2.7950999999999997,0.0,3.596679115925175,590.5519237174191,45,4,"Na,O,Si,Zn",Triclinic,P1,1,ok,
mp-555305,NaNb(OF)2,ABC2D2,3.1273,0.0,3.6148036027561936,341.57376922100036,24,4,"F,Na,Nb,O",Monoclinic,P2_1/c,14,ok,
mp-555325,RbNaMo3O10,ABC3D10,2.9354999999999998,0.009786682124993895,3.859868701334764,957.2456942895014,60,4,"Mo,Na,O,Rb",Orthorhombic,Pnma,62,ok,
mp-555342,Na2CaSiO4,ABC2D4,3.3314999999999997,0.06622963265624815,2.758938878135655,428.87429284570305,32,4,"Ca,Na,O,Si",Cubic,P2_13,198,ok,
mp-555363,Na2Cd(SiO3)2,AB2C2D6,2.87,0.02137134642424332,3.6408872677443402,849.8372273881922,66,4,"Cd,Na,O,Si",Orthorhombic,Pmn2_1,31,ok,
mp-555392,K6NaAu2IO8,ABC2D6E8,1.8901,0.0,4.350454801418921,691.9429042385126,36,5,"Au,I,K,Na,O",Monoclinic,P2/c,13,ok,
